Time(s),Position(V)
3162.115000,1.841077
3165.115000,1.830579
3168.115000,1.826949
3171.113000,1.820582
3174.113000,1.818168
3177.114000,1.812644
3180.114000,1.805281
3183.114000,1.798009
3186.114000,1.792920
3189.112000,1.787420
3192.112000,1.784404
3195.112000,1.785220
3198.113000,1.773683
3201.113000,1.767424
3204.111000,1.766343
3207.111000,1.760462
3210.111000,1.755801
3213.111000,1.747333
3216.111000,1.754044
3219.110000,1.761924
3222.110000,1.737890
3225.110000,1.737189
3228.110000,1.735462
3231.110000,1.735163
3234.110000,1.728755
3237.108000,1.725672
3240.108000,1.736197
3243.109000,1.727861
3246.109000,1.719883
3249.109000,1.740626
3252.107000,1.730659
3255.107000,1.710803
3258.107000,1.706866
3261.107000,1.704986
3264.108000,1.712642
3267.106000,1.728256
3270.106000,1.717296
3273.106000,1.716463
3276.106000,1.730251
3279.106000,1.710000
3282.104000,1.730747
3285.105000,1.709613
3288.105000,1.733525
3291.105000,1.705513
3294.105000,1.715140
3297.105000,1.735836
3300.103000,1.728653
3303.103000,1.712768
3306.103000,1.726546
3309.104000,1.742187
3312.104000,1.745736
3315.102000,1.723211
3318.102000,1.734538
3321.102000,1.747344
3324.101000,1.750889
3327.101000,1.729112
3330.102000,1.740011
3333.102000,1.747500
3336.102000,1.738114
3339.100000,1.764317
3342.100000,1.762770
3345.100000,1.765527
3348.100000,1.774335
3351.101000,1.774638
3354.101000,1.753922
3357.099000,1.777776
3360.099000,1.780346
3363.099000,1.788882
3366.099000,1.775549
3369.099000,1.780165
3372.097000,1.806015
3375.098000,1.800960
3378.098000,1.794926
3381.098000,1.811740
3384.098000,1.805828
3387.096000,1.797149
3390.096000,1.818637
3393.096000,1.809238
3396.097000,1.828251
3399.097000,1.816944
3402.095000,1.825888
3405.095000,1.846519
3408.095000,1.843586
3411.095000,1.848719
3414.095000,1.852421
3417.096000,1.857126
3420.095000,1.867817
3423.095000,1.851187
3426.093000,1.870115
3429.093000,1.879015
3432.093000,1.880670
3435.093000,1.861355
3438.093000,1.887755
3441.094000,1.896220
3444.092000,1.878750
3447.092000,1.900343
3450.092000,1.902672
3453.092000,1.914849
3456.092000,1.913173
3459.090000,1.896026
3462.092000,1.923391
3465.092000,1.924982
3468.090000,1.922780
3471.090000,1.940134
3474.090000,1.941058
3477.090000,1.935674
3480.090000,1.948843
3483.089000,1.949091
3486.090000,1.955754
3489.090000,1.958477
3492.088000,1.946430
3495.088000,1.949149
3498.088000,1.971681
3501.088000,1.973642
3504.089000,1.965749
3507.087000,1.956822
3510.087000,1.981628
3513.087000,1.972238
3516.087000,1.980213
3519.087000,1.974213
3522.085000,1.971113
3525.085000,1.993825
3528.086000,1.976882
3531.086000,1.985605
3534.086000,2.010567
3537.086000,1.985551
3540.084000,1.995698
3543.084000,1.992095
3546.084000,2.000926
3549.085000,2.009496
3552.085000,2.009384
3555.083000,2.015843
3558.083000,1.995144
3561.083000,2.011196
3564.083000,2.017237
3567.083000,2.018614
3570.082000,2.013198
3573.082000,2.007916
